SEASON,TEAM,MATCH_DATE,RESULT,LAST_1,LAST_2,LAST_3,LAST_4,LAST_5,FORM_SCORE
2024,Hellas Verona,2024-02-23,Bologna,D,D,L,D,L,3
2024,Hellas Verona,2023-09-01,Sassuolo,W,W,,,,6
2024,Hellas Verona,2024-03-10,Lecce,W,L,D,D,L,8
2024,Hellas Verona,2024-03-17,Milan,W,W,L,D,D,7
2024,Hellas Verona,2024-04-01,Cagliari,L,W,W,L,D,7
2024,Hellas Verona,2024-04-07,Genoa,D,L,W,W,L,7
2024,Hellas Verona,2024-04-15,Atalanta,L,D,L,W,W,5
2024,Hellas Verona,2024-01-13,Empoli,L,L,W,L,D,6
2024,Hellas Verona,2023-10-02,Torino,L,L,D,L,W,2
2024,Hellas Verona,2023-08-19,Empoli,,,,,,3
2024,Hellas Verona,2023-08-26,Roma,W,,,,,6
2024,Hellas Verona,2024-05-26,Inter,W,L,W,L,W,7
2024,Hellas Verona,2023-09-18,Bologna,L,W,W,,,7
2024,Hellas Verona,2023-09-23,Milan,D,L,W,W,,7
2024,Hellas Verona,2023-09-27,Atalanta,L,D,L,W,W,4
2024,Hellas Verona,2024-04-20,Udinese,D,L,D,L,W,5
2024,Hellas Verona,2024-04-27,Lazio,W,D,L,D,L,5
2024,Hellas Verona,2024-05-05,Fiorentina,L,W,D,L,D,7
2024,Hellas Verona,2024-05-12,Torino,W,L,W,D,L,7
2024,Hellas Verona,2024-05-20,Salernitana,L,W,L,W,D,9
2024,Internazionale,2023-09-30,Salernitana,L,W,W,W,W,12
2024,Internazionale,2024-03-04,Genoa,W,W,W,W,W,15
2024,Internazionale,2024-02-28,Atalanta,W,W,W,W,W,15
2024,Internazionale,2024-02-25,Lecce,W,W,W,W,W,15
2024,Internazionale,2024-02-16,Salernitana,W,W,W,W,W,15
2024,Internazionale,2023-10-29,Roma,W,D,W,L,W,10
2024,Internazionale,2023-09-03,Fiorentina,W,W,,,,9
2024,Internazionale,2023-09-16,Milan,W,W,W,,,12
2024,Internazionale,2023-09-24,Empoli,W,W,W,W,,15
2024,Internazionale,2023-09-27,Sassuolo,W,W,W,W,W,12
2024,Internazionale,2024-03-09,Bologna,W,W,W,W,W,15
2024,Internazionale,2023-10-07,Bologna,W,L,W,W,W,10
2024,Internazionale,2023-10-21,Torino,D,W,L,W,W,10
2024,Internazionale,2023-08-28,Cagliari,W,,,,,6
2024,Internazionale,2023-08-19,Monza,,,,,,3
2024,Internazionale,2024-05-04,Sassuolo,W,W,D,W,W,10
2024,Internazionale,2024-05-10,Frosinone,L,W,W,D,W,10
2024,Internazionale,2024-05-19,Lazio,W,L,W,W,D,10
2024,Internazionale,2024-05-26,Hellas Verona,D,W,L,W,W,8
2024,Internazionale,2024-01-28,Fiorentina,W,W,D,W,W,13
2024,Internazionale,2023-11-12,Frosinone,W,W,W,D,W,13
2024,Internazionale,2023-11-26,Juventus,W,W,W,W,D,13
2024,Internazionale,2023-12-03,Napoli,D,W,W,W,W,13
2024,Internazionale,2023-12-09,Udinese,W,D,W,W,W,13
2024,Internazionale,2023-12-17,Lazio,W,W,D,W,W,13
2024,Internazionale,2023-12-23,Lecce,W,W,W,D,W,13
2024,Internazionale,2023-12-29,Genoa,W,W,W,W,D,13
2024,Internazionale,2024-01-06,Hellas Verona,D,W,W,W,W,13
2024,Internazionale,2024-01-13,Monza,W,D,W,W,W,13
2024,Internazionale,2024-02-10,Roma,W,W,W,W,D,15
2024,Internazionale,2024-04-28,Torino,W,D,W,W,D,13
2024,Internazionale,2023-11-04,Atalanta,W,W,D,W,L,13
2024,Internazionale,2024-02-04,Juventus,W,W,W,D,W,13
2024,Internazionale,2024-04-22,Milan,D,W,W,D,W,11
2024,Internazionale,2024-04-14,Cagliari,W,W,D,W,W,11
2024,Internazionale,2024-04-08,Udinese,W,D,W,W,W,13
2024,Internazionale,2024-04-01,Empoli,D,W,W,W,W,13
2024,Internazionale,2024-03-17,Napoli,W,W,W,W,W,13
2024,Juventus,2023-12-01,Monza,D,W,W,W,W,13
2024,Juventus,2024-03-10,Atalanta,L,W,D,L,L,5
2024,Juventus,2024-03-03,Napoli,W,D,L,L,D,4
2024,Juventus,2024-02-25,Frosinone,D,L,L,D,W,5
2024,Juventus,2023-10-01,Atalanta,W,L,W,W,D,10
2024,Juventus,2023-10-07,Torino,D,W,L,W,W,10
2024,Juventus,2023-10-28,Hellas Verona,W,W,D,W,L,13
2024,Juventus,2023-11-05,Fiorentina,W,W,W,D,W,13
2024,Juventus,2023-11-11,Cagliari,W,W,W,W,D,15
2024,Juventus,2024-02-17,Hellas Verona,L,L,D,W,W,5
2024,Juventus,2024-03-17,Genoa,D,L,W,D,L,6
2024,Juventus,2023-12-08,Napoli,W,D,W,W,W,13
2024,Juventus,2023-12-15,Genoa,W,W,D,W,W,11
2024,Juventus,2023-09-26,Lecce,L,W,W,D,W,10
2024,Juventus,2023-09-03,Empoli,D,W,,,,7
2024,Juventus,2024-05-12,Salernitana,D,D,D,D,W,5
2024,Juventus,2024-05-05,Roma,D,D,D,W,L,7
2024,Juventus,2024-04-19,Cagliari,D,W,L,D,D,6
2024,Juventus,2024-04-27,Milan,D,D,W,L,D,6
2024,Juventus,2023-10-22,Milan,W,D,W,L,W,10
2024,Juventus,2024-02-04,Inter,D,W,W,W,W,10
2024,Juventus,2024-02-12,Udinese,L,D,W,W,W,7
2024,Juventus,2023-11-26,Inter,W,W,W,W,W,13
2024,Juventus,2024-01-21,Lecce,W,W,W,W,D,15
2024,Juventus,2024-01-16,Sassuolo,W,W,W,D,W,13
2024,Juventus,2024-01-07,Salernitana,W,W,D,W,W,13
2024,Juventus,2023-12-30,Roma,W,D,W,W,D,13
2024,Juventus,2023-08-20,Udinese,,,,,,3
2024,Juventus,2023-08-27,Bologna,W,,,,,4
2024,Juventus,2024-01-27,Empoli,W,W,W,W,W,13
2024,Juventus,2023-12-23,Frosinone,D,W,W,D,W,11
2024,Juventus,2023-09-23,Sassuolo,W,W,D,W,,10
2024,Juventus,2024-05-25,Monza,D,D,D,D,D,7
2024,Juventus,2024-05-20,Bologna,D,D,D,D,D,5
2024,Juventus,2023-09-16,Lazio,W,D,W,,,10
2024,Juventus,2024-04-13,Torino,W,L,D,D,L,6
2024,Juventus,2024-04-07,Fiorentina,L,D,D,L,W,5
2024,Juventus,2024-03-30,Lazio,D,D,L,W,D,5
2024,Lazio,2024-05-26,Sassuolo,D,W,D,W,W,9
2024,Lazio,2023-09-27,Torino,D,L,W,L,L,7
2024,Lazio,2023-09-23,Monza,L,W,L,L,,4
2024,Lazio,2023-09-16,Juventus,W,L,L,,,3
2024,Lazio,2023-09-02,Napoli,L,L,,,,3
2024,Lazio,2023-08-27,Genoa,L,,,,,0
2024,Lazio,2023-08-20,Lecce,,,,,,0
2024,Lazio,2024-05-04,Monza,W,W,W,L,W,10
2024,Lazio,2024-02-04,Atalanta,D,W,W,W,W,10
2024,Lazio,2024-05-19,Inter,W,D,W,W,W,11
2024,Lazio,2023-09-30,Milan,W,D,L,W,L,7
2024,Lazio,2023-11-12,Roma,L,W,W,W,L,10
2024,Lazio,2024-03-16,Frosinone,L,L,L,W,L,6
2024,Lazio,2024-03-11,Udinese,L,L,W,L,W,3
2024,Lazio,2024-03-01,Milan,L,W,L,W,L,6
2024,Lazio,2024-02-26,Fiorentina,W,L,W,L,D,6
2024,Lazio,2024-02-22,Torino,L,W,L,D,W,7
2024,Lazio,2024-02-18,Bologna,W,L,D,W,W,7
2024,Lazio,2024-02-10,Cagliari,L,D,W,W,W,10
2024,Lazio,2023-11-25,Salernitana,D,L,W,W,W,7
2024,Lazio,2024-01-07,Udinese,W,W,L,D,W,10
2024,Lazio,2024-04-19,Genoa,W,L,W,W,L,12
2024,Lazio,2024-01-28,Napoli,W,W,W,W,L,13
2024,Lazio,2023-11-03,Bologna,W,W,W,L,W,9
2024,Lazio,2023-12-29,Frosinone,W,L,D,W,L,10
2024,Lazio,2023-12-22,Empoli,L,D,W,L,D,7
2024,Lazio,2023-12-17,Inter,D,W,L,D,L,5
2024,Lazio,2023-12-09,Hellas Verona,W,L,D,L,W,5
2024,Lazio,2023-12-02,Cagliari,L,D,L,W,W,7
2024,Lazio,2024-01-14,Lecce,W,W,W,L,D,12
2024,Lazio,2024-04-27,Hellas Verona,W,W,L,W,W,12
2024,Lazio,2024-04-12,Salernitana,L,W,W,L,L,9
2024,Lazio,2024-04-06,Roma,W,W,L,L,L,6
2024,Lazio,2024-03-30,Juventus,W,L,L,L,W,6
2024,Lazio,2024-05-12,Empoli,D,W,W,W,L,13
2024,Lazio,2023-10-30,Fiorentina,W,W,L,W,D,12
2024,Lazio,2023-10-21,Sassuolo,W,L,W,D,L,10
2024,Lazio,2023-10-08,Atalanta,L,W,D,L,W,7
2024,Lecce,2023-09-22,Genoa,D,W,D,W,,11
2024,Lecce,2024-05-05,Cagliari,D,W,W,L,D,8
2024,Lecce,2024-02-16,Torino,L,W,L,L,L,3
2024,Lecce,2023-11-11,Milan,L,L,D,D,L,3
2024,Lecce,2023-11-05,Roma,L,D,D,L,L,2
2024,Lecce,2023-10-28,Torino,D,D,L,L,W,2
2024,Lecce,2023-10-23,Udinese,D,L,L,W,D,5
2024,Lecce,2023-10-06,Sassuolo,L,L,W,D,W,5
2024,Lecce,2023-09-30,Napoli,L,W,D,W,D,7
2024,Lecce,2023-09-26,Juventus,W,D,W,D,W,8
2024,Lecce,2023-12-11,Empoli,D,D,D,L,L,4
2024,Lecce,2023-09-17,Monza,W,D,W,,,8
2024,Lecce,2023-09-03,Salernitana,D,W,,,,7
2024,Lecce,2024-05-26,Napoli,L,L,D,D,W,3
2024,Lecce,2023-11-27,Hellas Verona,D,L,L,D,D,3
2024,Lecce,2023-08-27,Fiorentina,W,,,,,4
2024,Lecce,2024-05-13,Udinese,D,D,W,W,L,8
2024,Lecce,2024-05-18,Atalanta,L,D,D,W,W,5
2024,Lecce,2024-04-27,Monza,W,W,L,D,W,8
2024,Lecce,2023-12-03,Bologna,D,D,L,L,D,3
2024,Lecce,2024-04-21,Sassuolo,W,L,D,W,L,10
2024,Lecce,2024-04-13,Empoli,L,D,W,L,D,7
2024,Lecce,2024-04-06,Milan,D,W,L,D,L,5
2024,Lecce,2024-04-01,Roma,W,L,D,L,L,5
2024,Lecce,2024-03-16,Salernitana,L,D,L,L,L,4
2024,Lecce,2024-03-10,Hellas Verona,D,L,L,L,W,1
2024,Lecce,2024-03-03,Frosinone,L,L,L,W,L,4
2024,Lecce,2024-02-25,Inter,L,L,W,L,L,3
2024,Lecce,2024-02-11,Bologna,W,L,L,L,D,3
2024,Lecce,2024-02-02,Fiorentina,L,L,L,D,L,4
2024,Lecce,2024-01-28,Genoa,L,L,D,L,L,1
2024,Lecce,2024-01-21,Juventus,L,D,L,L,W,1
2024,Lecce,2024-01-14,Lazio,D,L,L,W,D,4
2024,Lecce,2024-01-06,Cagliari,L,L,W,D,D,5
2024,Lecce,2023-12-30,Atalanta,L,W,D,D,D,5
2024,Lecce,2023-12-23,Inter,W,D,D,D,D,6
2024,Lecce,2023-08-20,Lazio,,,,,,3
2024,Lecce,2023-12-16,Frosinone,D,D,D,D,L,7
2024,Milan,2024-02-25,Atalanta,L,W,W,D,W,8
2024,Milan,2024-03-01,Lazio,D,L,W,W,D,10
2024,Milan,2024-03-10,Empoli,W,D,L,W,W,10
2024,Milan,2024-03-17,Hellas Verona,W,W,D,L,W,10
2024,Milan,2024-04-06,Lecce,W,W,W,W,D,15
2024,Milan,2023-09-27,Cagliari,W,L,W,W,W,12
2024,Milan,2023-09-16,Inter,W,W,W,,,9
2024,Milan,2023-09-01,Roma,W,W,,,,9
2024,Milan,2023-08-26,Torino,W,,,,,6
2024,Milan,2023-11-25,Fiorentina,D,L,D,L,W,5
2024,Milan,2024-02-18,Monza,W,W,D,W,W,10
2024,Milan,2024-05-25,Salernitana,L,W,D,D,L,6
2024,Milan,2024-05-18,Torino,W,D,D,L,D,5
2024,Milan,2024-05-11,Cagliari,D,D,L,D,W,6
2024,Milan,2024-05-05,Genoa,D,L,D,W,W,6
2024,Milan,2024-04-27,Juventus,L,D,W,W,W,8
2024,Milan,2024-04-22,Inter,D,W,W,W,W,10
2024,Milan,2024-04-14,Sassuolo,W,W,W,W,W,13
2024,Milan,2024-03-30,Fiorentina,W,W,W,D,L,13
2024,Milan,2023-12-17,Monza,L,W,W,D,L,10
2024,Milan,2023-11-11,Lecce,L,D,L,W,W,5
2024,Milan,2023-11-04,Udinese,D,L,W,W,W,7
2024,Milan,2023-10-29,Napoli,L,W,W,W,W,10
2024,Milan,2023-10-22,Juventus,W,W,W,W,L,12
2024,Milan,2023-10-07,Genoa,W,W,W,L,W,12
2024,Milan,2023-09-30,Lazio,W,W,L,W,W,12
2024,Milan,2023-09-23,Hellas Verona,L,W,W,W,,12
2024,Milan,2023-12-02,Frosinone,W,D,L,D,L,8
2024,Milan,2023-12-09,Atalanta,W,W,D,L,D,7
2024,Milan,2023-08-21,Bologna,,,,,,3
2024,Milan,2023-12-22,Salernitana,W,L,W,W,D,10
2024,Milan,2023-12-30,Sassuolo,D,W,L,W,W,10
2024,Milan,2024-01-07,Empoli,W,D,W,L,W,10
2024,Milan,2024-01-14,Roma,W,W,D,W,L,13
2024,Milan,2024-01-20,Udinese,W,W,W,D,W,13
2024,Milan,2024-01-27,Bologna,W,W,W,W,D,13
2024,Milan,2024-02-03,Frosinone,D,W,W,W,W,13
2024,Milan,2024-02-11,Napoli,W,D,W,W,W,13
2024,Monza,2024-02-03,Udinese,W,L,L,W,D,7
2024,Monza,2023-09-28,Bologna,D,D,L,W,L,6
2024,Monza,2024-04-13,Bologna,L,L,W,W,L,7
2024,Monza,2023-09-23,Lazio,D,L,W,L,,5
2024,Monza,2023-09-02,Atalanta,W,L,,,,3
2024,Monza,2023-09-17,Lecce,L,W,L,,,4
2024,Monza,2023-08-19,Inter,,,,,,0
2024,Monza,2024-01-13,Inter,W,D,L,L,W,4
2024,Monza,2024-01-21,Empoli,L,W,D,L,L,4
2024,Monza,2024-01-28,Sassuolo,L,L,W,D,L,7
2024,Monza,2023-10-02,Sassuolo,D,D,D,L,W,6
2024,Monza,2024-02-11,Hellas Verona,D,W,L,L,W,5
2024,Monza,2024-02-18,Milan,D,D,W,L,L,8
2024,Monza,2024-02-24,Salernitana,W,D,D,W,L,11
2024,Monza,2024-03-02,Roma,W,W,D,D,W,8
2024,Monza,2024-03-09,Genoa,L,W,W,D,D,10
2024,Monza,2024-03-16,Cagliari,W,L,W,W,D,12
2024,Monza,2024-03-30,Torino,W,W,L,W,W,9
2024,Monza,2023-12-22,Fiorentina,L,W,L,D,D,4
2024,Monza,2023-12-17,Milan,W,L,D,D,W,5
2024,Monza,2023-12-29,Napoli,L,L,W,L,D,4
2024,Monza,2023-12-01,Juventus,D,D,W,D,L,6
2024,Monza,2024-04-27,Lecce,L,D,L,L,W,2
2024,Monza,2024-05-04,Lazio,D,L,D,L,L,3
2024,Monza,2024-05-13,Fiorentina,D,D,L,D,L,3
2024,Monza,2024-05-19,Frosinone,L,D,D,L,D,2
2024,Monza,2024-05-25,Juventus,L,L,D,D,L,2
2024,Monza,2024-04-07,Napoli,L,W,W,L,W,6
2024,Monza,2023-08-26,Empoli,L,,,,,3
2024,Monza,2024-01-06,Frosinone,D,L,L,W,L,7
2024,Monza,2023-12-10,Genoa,L,D,D,W,D,8
2024,Monza,2024-04-21,Atalanta,D,L,L,W,W,4
2024,Monza,2023-11-26,Cagliari,D,W,D,L,W,6
2024,Monza,2023-11-11,Torino,W,D,L,W,W,8
2024,Monza,2023-11-05,Hellas Verona,D,L,W,W,D,10
2024,Monza,2023-10-29,Udinese,L,W,W,D,D,8
2024,Monza,2023-10-22,Roma,W,W,D,D,D,8
2024,Monza,2023-10-08,Salernitana,W,D,D,D,L,9
2024,Napoli,2024-03-30,Atalanta,D,D,W,W,D,8
2024,Napoli,2023-10-29,Milan,W,L,W,W,D,10
2024,Napoli,2023-10-21,Hellas Verona,L,W,W,D,D,10
2024,Napoli,2024-01-28,Lazio,W,L,D,L,W,5
2024,Napoli,2023-09-30,Lecce,W,D,D,L,W,8
2024,Napoli,2024-05-06,Udinese,D,L,D,W,L,6
2024,Napoli,2024-04-28,Roma,L,D,W,L,D,5
2024,Napoli,2024-04-20,Empoli,D,W,L,D,D,5
2024,Napoli,2024-04-14,Frosinone,W,L,D,D,W,6
2024,Napoli,2024-04-07,Monza,L,D,D,W,W,8
2024,Napoli,2023-11-04,Salernitana,D,W,L,W,W,10
2024,Napoli,2024-05-26,Lecce,D,L,D,D,L,4
2024,Napoli,2024-03-17,Inter,D,W,W,D,D,9
2024,Napoli,2023-12-08,Juventus,L,W,L,W,D,6
2024,Napoli,2024-02-04,Hellas Verona,D,W,L,D,L,8
2024,Napoli,2024-01-13,Salernitana,L,D,L,W,L,7
2024,Napoli,2024-01-07,Torino,D,L,W,L,L,4
2024,Napoli,2023-12-29,Monza,L,W,L,L,W,4
2024,Napoli,2023-12-16,Cagliari,L,L,W,L,W,6
2024,Napoli,2023-09-27,Udinese,D,D,L,W,W,8
2024,Napoli,2024-02-11,Milan,W,D,W,L,D,7
2024,Napoli,2024-02-25,Cagliari,D,L,W,D,W,6
2024,Napoli,2024-02-17,Genoa,L,W,D,W,L,8
2024,Napoli,2023-09-02,Lazio,W,W,,,,6
2024,Napoli,2024-03-03,Juventus,W,D,D,L,W,8
2024,Napoli,2024-03-08,Torino,W,W,D,D,L,9
2024,Napoli,2023-12-23,Roma,W,L,L,W,L,6
2024,Napoli,2023-09-24,Bologna,D,L,W,W,,8
2024,Napoli,2023-09-16,Genoa,L,W,W,,,7
2024,Napoli,2024-02-28,Sassuolo,D,D,L,W,D,8
2024,Napoli,2023-08-19,Frosinone,,,,,,3
2024,Napoli,2023-08-27,Sassuolo,W,,,,,6
2024,Napoli,2023-10-08,Fiorentina,W,W,D,D,L,8
2024,Napoli,2023-12-03,Inter,W,L,W,D,W,7
2024,Napoli,2023-11-25,Atalanta,L,W,D,W,L,10
2024,Napoli,2023-11-12,Empoli,W,D,W,L,W,7
2024,Napoli,2024-05-17,Fiorentina,L,D,D,L,D,3
2024,Napoli,2024-05-11,Bologna,D,D,L,D,W,3
2024,Roma,2024-03-17,Sassuolo,D,W,W,W,L,13
2024,Roma,2024-02-05,Cagliari,W,W,L,D,L,10
2024,Roma,2024-04-28,Napoli,W,L,W,D,W,8
2024,Roma,2024-01-20,Hellas Verona,L,D,L,W,L,7
2024,Roma,2024-01-29,Salernitana,W,L,D,L,W,7
2024,Roma,2024-01-14,Milan,D,L,W,L,D,4
2024,Roma,2024-01-07,Atalanta,L,W,L,D,W,5
2024,Roma,2024-03-10,Fiorentina,W,W,W,L,W,10
2024,Roma,2024-04-25,Udinese,L,W,D,W,D,10
2024,Roma,2024-04-22,Bologna,W,D,W,D,W,8
2024,Roma,2024-02-10,Inter,W,W,W,L,D,9
2024,Roma,2023-12-23,Napoli,L,D,W,W,D,10
2024,Roma,2023-11-26,Udinese,D,W,L,W,W,10
2024,Roma,2023-11-05,Lecce,L,W,W,W,L,12
2024,Roma,2024-04-06,Lazio,D,W,D,W,W,11
2024,Roma,2023-12-10,Fiorentina,W,W,D,W,L,11
2024,Roma,2023-12-03,Sassuolo,W,D,W,L,W,10
2024,Roma,2023-12-17,Bologna,D,W,W,D,W,8
2024,Roma,2023-12-30,Juventus,W,L,D,W,W,7
2024,Roma,2023-09-24,Torino,W,L,L,D,,5
2024,Roma,2023-10-29,Inter,W,W,W,L,D,9
2024,Roma,2024-05-26,Empoli,W,L,D,D,W,5
2024,Roma,2024-05-19,Genoa,L,D,D,W,L,8
2024,Roma,2024-05-12,Atalanta,D,D,W,L,W,5
2024,Roma,2024-05-05,Juventus,D,W,L,W,D,8
2024,Roma,2023-10-22,Monza,W,W,L,D,W,10
2024,Roma,2023-10-08,Cagliari,W,L,D,W,L,10
2024,Roma,2023-10-01,Frosinone,L,D,W,L,L,7
2024,Roma,2023-09-28,Genoa,D,W,L,L,D,4
2024,Roma,2024-04-01,Lecce,W,D,W,W,W,11
2024,Roma,2023-09-17,Empoli,L,L,D,,,4
2024,Roma,2023-09-01,Milan,L,D,,,,1
2024,Roma,2023-08-26,Hellas Verona,D,,,,,1
2024,Roma,2023-08-20,Salernitana,,,,,,1
2024,Roma,2023-11-12,Lazio,W,L,W,W,W,10
2024,Roma,2024-02-26,Torino,W,L,W,W,W,12
2024,Roma,2024-02-18,Frosinone,L,W,W,W,L,12
2024,Roma,2024-03-02,Monza,W,W,L,W,W,12
2024,Salernitana,2024-02-04,Torino,L,L,L,L,W,1
2024,Salernitana,2024-01-13,Napoli,L,W,D,L,L,4
2024,Salernitana,2024-01-21,Genoa,L,L,W,D,L,4
2024,Salernitana,2023-11-10,Sassuolo,L,L,D,L,L,2
2024,Salernitana,2023-11-04,Napoli,L,D,L,L,L,1
2024,Salernitana,2023-10-27,Genoa,D,L,L,L,D,1
2024,Salernitana,2023-10-22,Cagliari,L,L,L,D,L,2
2024,Salernitana,2024-04-12,Lazio,D,L,L,L,D,1
2024,Salernitana,2023-10-08,Monza,L,L,D,L,L,1
2024,Salernitana,2024-01-29,Roma,L,L,L,W,D,3
2024,Salernitana,2024-01-07,Juventus,W,D,L,L,L,4
2024,Salernitana,2024-02-09,Empoli,D,L,L,L,L,1
2024,Salernitana,2024-02-16,Inter,L,D,L,L,L,1
2024,Salernitana,2024-02-24,Monza,L,L,D,L,L,1
2024,Salernitana,2023-12-03,Fiorentina,W,D,L,L,D,4
2024,Salernitana,2024-03-09,Cagliari,D,L,L,L,D,1
2024,Salernitana,2024-03-16,Lecce,L,D,L,L,L,1
2024,Salernitana,2024-04-01,Bologna,L,L,D,L,L,1
2024,Salernitana,2024-04-05,Sassuolo,L,L,L,D,L,2
2024,Salernitana,2024-05-12,Juventus,L,L,L,L,D,1
2024,Salernitana,2023-09-27,Empoli,D,L,L,D,D,2
2024,Salernitana,2023-09-22,Frosinone,L,L,D,D,,3
2024,Salernitana,2023-09-18,Torino,L,D,D,,,2
2024,Salernitana,2023-12-10,Bologna,L,W,D,L,L,4
2024,Salernitana,2023-08-28,Udinese,D,,,,,2
2024,Salernitana,2024-04-21,Fiorentina,L,D,L,L,L,1
2024,Salernitana,2023-08-20,Roma,,,,,,1
2024,Salernitana,2023-09-03,Lecce,D,D,,,,2
2024,Salernitana,2024-05-20,Hellas Verona,D,L,L,L,L,1
2024,Salernitana,2023-09-30,Inter,L,D,L,L,D,1
2024,Salernitana,2024-05-06,Atalanta,L,L,L,D,L,1
2024,Salernitana,2024-04-26,Frosinone,L,L,D,L,L,1
2024,Salernitana,2024-05-25,Milan,L,D,L,L,L,2
2024,Salernitana,2024-03-02,Udinese,L,L,L,D,L,2
2024,Salernitana,2023-11-25,Lazio,D,L,L,D,L,5
2024,Salernitana,2023-12-18,Atalanta,L,L,W,D,L,4
2024,Salernitana,2023-12-22,Milan,L,L,L,W,D,4
2024,Salernitana,2023-12-30,Hellas Verona,D,L,L,L,W,4
2024,Sassuolo,2024-05-04,Inter,L,L,D,D,D,5
2024,Sassuolo,2024-05-12,Genoa,W,L,L,D,D,4
2024,Sassuolo,2023-12-11,Cagliari,L,W,D,L,D,4
2024,Sassuolo,2023-08-27,Napoli,L,,,,,0
2024,Sassuolo,2023-08-20,Atalanta,,,,,,0
2024,Sassuolo,2023-09-01,Hellas Verona,L,L,,,,3
2024,Sassuolo,2024-04-05,Salernitana,D,L,W,L,L,5
2024,Sassuolo,2024-04-14,Milan,D,D,L,W,L,6
2024,Sassuolo,2024-04-21,Lecce,D,D,D,L,W,3
2024,Sassuolo,2024-04-28,Fiorentina,L,D,D,D,L,3
2024,Sassuolo,2024-01-28,Monza,L,W,L,L,D,3
2024,Sassuolo,2024-05-19,Cagliari,L,W,L,L,D,3
2024,Sassuolo,2024-05-26,Lazio,L,L,W,L,L,4
2024,Sassuolo,2023-12-22,Genoa,D,L,L,W,D,4
2024,Sassuolo,2023-09-23,Juventus,L,W,L,L,,6
2024,Sassuolo,2023-09-27,Inter,W,L,W,L,L,9
2024,Sassuolo,2023-10-02,Monza,W,W,L,W,L,9
2024,Sassuolo,2023-10-06,Lecce,L,W,W,L,W,7
2024,Sassuolo,2023-10-21,Lazio,D,L,W,W,L,7
2024,Sassuolo,2023-11-26,Empoli,D,L,D,L,D,5
2024,Sassuolo,2024-03-17,Roma,W,L,L,L,L,3
2024,Sassuolo,2023-11-06,Torino,D,L,D,L,W,2
2024,Sassuolo,2023-12-17,Udinese,L,L,W,D,L,5
2024,Sassuolo,2023-09-17,Frosinone,W,L,L,,,3
2024,Sassuolo,2023-12-03,Roma,W,D,L,D,L,5
2024,Sassuolo,2024-04-01,Udinese,L,W,L,L,L,4
2024,Sassuolo,2023-12-30,Milan,L,D,L,L,W,1
2024,Sassuolo,2024-01-16,Juventus,W,L,L,D,L,4
2024,Sassuolo,2023-11-10,Salernitana,L,D,L,D,L,3
2024,Sassuolo,2024-01-06,Fiorentina,L,L,D,L,L,4
2024,Sassuolo,2023-10-28,Bologna,L,D,L,W,W,5
2024,Sassuolo,2024-03-09,Frosinone,L,L,L,L,D,3
2024,Sassuolo,2024-03-03,Hellas Verona,L,L,L,D,L,1
2024,Sassuolo,2024-02-28,Napoli,L,L,D,L,L,1
2024,Sassuolo,2024-02-24,Empoli,L,D,L,L,L,1
2024,Sassuolo,2024-02-17,Atalanta,D,L,L,L,W,1
2024,Sassuolo,2024-02-10,Torino,L,L,L,W,L,4
2024,Sassuolo,2024-02-03,Bologna,L,L,W,L,L,3
2024,Torino,2023-09-24,Roma,W,W,L,D,,8
2024,Torino,2024-01-13,Genoa,W,L,D,W,D,8
2024,Torino,2024-01-26,Cagliari,D,W,L,D,W,8
2024,Torino,2024-02-04,Salernitana,W,D,W,L,D,8
2024,Torino,2024-02-10,Sassuolo,D,W,D,W,L,9
2024,Torino,2024-02-16,Lecce,D,D,W,D,W,9
2024,Torino,2024-02-22,Lazio,W,D,D,W,D,8
2024,Torino,2024-02-26,Roma,L,W,D,D,W,5
2024,Torino,2024-03-02,Fiorentina,L,L,W,D,D,5
2024,Torino,2024-04-28,Inter,D,D,L,W,W,5
2024,Torino,2024-01-07,Napoli,L,D,W,D,W,8
2024,Torino,2024-03-16,Udinese,D,D,L,L,W,5
2024,Torino,2024-03-30,Monza,W,D,D,L,L,8
2024,Torino,2024-04-06,Empoli,W,W,D,D,L,8
2024,Torino,2024-04-13,Juventus,L,W,W,D,D,8
2024,Torino,2024-04-21,Frosinone,D,L,W,W,D,8
2024,Torino,2024-05-26,Atalanta,W,W,D,L,D,7
2024,Torino,2024-05-18,Milan,W,D,L,D,D,8
2024,Torino,2024-05-12,Hellas Verona,D,L,D,D,L,6
2024,Torino,2023-10-21,Inter,L,D,L,D,W,2
2024,Torino,2023-12-23,Udinese,W,D,W,L,D,8
2024,Torino,2023-09-27,Lazio,D,W,W,L,D,7
2024,Torino,2023-08-21,Cagliari,,,,,,1
2024,Torino,2023-09-18,Salernitana,W,L,D,,,7
2024,Torino,2023-09-03,Genoa,L,D,,,,4
2024,Torino,2024-05-03,Bologna,L,D,D,L,W,3
2024,Torino,2023-12-29,Fiorentina,D,W,D,W,L,8
2024,Torino,2023-10-02,Hellas Verona,L,D,W,W,L,8
2024,Torino,2023-10-07,Juventus,D,L,D,W,W,5
2024,Torino,2023-08-26,Milan,D,,,,,1
2024,Torino,2023-10-28,Lecce,L,L,D,L,D,4
2024,Torino,2023-11-06,Sassuolo,W,L,L,D,L,7
2024,Torino,2023-11-11,Monza,W,W,L,L,D,7
2024,Torino,2023-11-27,Bologna,D,W,W,L,L,7
